"","Div","Season","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR"
"978","SP2","201617","08/01/17","Sevilla B","Oviedo",5,3,"H",3,0,"H"
"979","SP2","201617","08/01/17","Zaragoza","Girona",0,2,"A",0,0,"D"
"980","SP2","201617","11/01/17","UCAM Murcia","Levante",0,2,"A",0,1,"A"
"981","SP2","201617","13/01/17","Cadiz","Valladolid",0,1,"A",0,1,"A"
"982","SP2","201617","14/01/17","Mirandes","Numancia",0,3,"A",0,1,"A"
"983","SP2","201617","14/01/17","Oviedo","Elche",2,1,"H",0,0,"D"
"984","SP2","201617","14/01/17","Tenerife","Zaragoza",1,0,"H",0,0,"D"
"985","SP2","201617","14/01/17","UCAM Murcia","Gimnastic",1,1,"D",0,1,"A"
"986","SP2","201617","14/01/17","Vallecano","Sevilla B",1,1,"D",0,1,"A"
"987","SP2","201617","15/01/17","Getafe","Mallorca",1,1,"D",0,1,"A"
"988","SP2","201617","15/01/17","Girona","Cordoba",2,0,"H",1,0,"H"
"989","SP2","201617","15/01/17","Huesca","Levante",0,2,"A",0,1,"A"
"990","SP2","201617","15/01/17","Lugo","Alcorcon",1,0,"H",0,0,"D"
"991","SP2","201617","15/01/17","Reus Deportiu","Almeria",1,0,"H",1,0,"H"
"992","SP2","201617","21/01/17","Huesca","Alcorcon",0,1,"A",0,0,"D"
"993","SP2","201617","21/01/17","Lugo","Gimnastic",2,3,"A",1,0,"H"
"994","SP2","201617","21/01/17","Oviedo","Valladolid",1,0,"H",1,0,"H"
"995","SP2","201617","21/01/17","Tenerife","Cordoba",2,0,"H",0,0,"D"
"996","SP2","201617","21/01/17","UCAM Murcia","Zaragoza",1,0,"H",1,0,"H"
"997","SP2","201617","21/01/17","Vallecano","Elche",1,1,"D",0,1,"A"
"998","SP2","201617","22/01/17","Cadiz","Almeria",1,0,"H",0,0,"D"
"999","SP2","201617","22/01/17","Getafe","Mirandes",1,1,"D",1,0,"H"
"1000","SP2","201617","22/01/17","Girona","Sevilla B",2,0,"H",0,0,"D"
"1001","SP2","201617","22/01/17","Levante","Numancia",1,0,"H",1,0,"H"
"1002","SP2","201617","22/01/17","Reus Deportiu","Mallorca",1,1,"D",0,1,"A"
"1003","SP2","201617","27/01/17","Elche","Girona",1,0,"H",0,0,"D"
"1004","SP2","201617","28/01/17","Alcorcon","Levante",2,0,"H",2,0,"H"
"1005","SP2","201617","28/01/17","Gimnastic","Huesca",0,0,"D",0,0,"D"
"1006","SP2","201617","28/01/17","Mirandes","Reus Deportiu",1,1,"D",1,0,"H"
"1007","SP2","201617","28/01/17","Sevilla B","Tenerife",0,0,"D",0,0,"D"
"1008","SP2","201617","28/01/17","Valladolid","Vallecano",2,1,"H",0,1,"A"
"1009","SP2","201617","29/01/17","Almeria","Oviedo",3,0,"H",0,0,"D"
"1010","SP2","201617","29/01/17","Cordoba","UCAM Murcia",1,1,"D",1,0,"H"
"1011","SP2","201617","29/01/17","Mallorca","Cadiz",0,0,"D",0,0,"D"
"1012","SP2","201617","29/01/17","Numancia","Getafe",2,0,"H",1,0,"H"
"1013","SP2","201617","29/01/17","Zaragoza","Lugo",1,1,"D",0,0,"D"
"1014","SP2","201617","03/02/17","UCAM Murcia","Sevilla B",1,0,"H",0,0,"D"
"1015","SP2","201617","04/02/17","Alcorcon","Numancia",2,3,"A",1,1,"D"
"1016","SP2","201617","04/02/17","Cadiz","Mirandes",2,1,"H",1,1,"D"
"1017","SP2","201617","04/02/17","Huesca","Zaragoza",2,3,"A",0,0,"D"
"1018","SP2","201617","04/02/17","Lugo","Cordoba",1,0,"H",1,0,"H"
"1019","SP2","201617","04/02/17","Tenerife","Elche",2,0,"H",1,0,"H"
"1020","SP2","201617","05/02/17","Girona","Valladolid",2,1,"H",1,0,"H"
"1021","SP2","201617","05/02/17","Levante","Gimnastic",2,1,"H",0,0,"D"
"1022","SP2","201617","05/02/17","Oviedo","Mallorca",2,1,"H",1,1,"D"
"1023","SP2","201617","05/02/17","Reus Deportiu","Getafe",1,1,"D",0,1,"A"
"1024","SP2","201617","05/02/17","Vallecano","Almeria",1,0,"H",1,0,"H"
"1025","SP2","201617","10/02/17","Sevilla B","Lugo",1,1,"D",0,0,"D"
"1026","SP2","201617","11/02/17","Almeria","Girona",0,0,"D",0,0,"D"
"1027","SP2","201617","11/02/17","Getafe","Cadiz",3,2,"H",2,1,"H"
"1028","SP2","201617","11/02/17","Gimnastic","Alcorcon",1,1,"D",1,1,"D"
"1029","SP2","201617","11/02/17","Zaragoza","Levante",0,1,"A",0,1,"A"
"1030","SP2","201617","12/02/17","Cordoba","Huesca",0,2,"A",0,0,"D"
"1031","SP2","201617","12/02/17","Elche","UCAM Murcia",1,1,"D",1,0,"H"
"1032","SP2","201617","12/02/17","Mallorca","Vallecano",2,1,"H",2,0,"H"
"1033","SP2","201617","12/02/17","Mirandes","Oviedo",0,2,"A",0,1,"A"
"1034","SP2","201617","12/02/17","Numancia","Reus Deportiu",1,0,"H",1,0,"H"
"1035","SP2","201617","12/02/17","Valladolid","Tenerife",0,0,"D",0,0,"D"
"1036","SP2","201617","17/02/17","Lugo","Elche",1,2,"A",1,2,"A"
"1037","SP2","201617","18/02/17","Gimnastic","Numancia",2,0,"H",0,0,"D"
"1038","SP2","201617","18/02/17","Girona","Mallorca",1,0,"H",0,0,"D"
"1039","SP2","201617","18/02/17","Levante","Cordoba",3,1,"H",1,1,"D"
"1040","SP2","201617","18/02/17","Tenerife","Almeria",1,0,"H",1,0,"H"
"1041","SP2","201617","18/02/17","UCAM Murcia","Valladolid",1,3,"A",0,2,"A"
"1042","SP2","201617","19/02/17","Alcorcon","Zaragoza",1,1,"D",0,0,"D"
"1043","SP2","201617","19/02/17","Cadiz","Reus Deportiu",0,0,"D",0,0,"D"
"1044","SP2","201617","19/02/17","Huesca","Sevilla B",2,1,"H",2,0,"H"
"1045","SP2","201617","19/02/17","Oviedo","Getafe",2,1,"H",1,0,"H"
"1046","SP2","201617","19/02/17","Vallecano","Mirandes",1,2,"A",0,0,"D"
"1047","SP2","201617","24/02/17","Reus Deportiu","Oviedo",1,1,"D",1,0,"H"
"1048","SP2","201617","25/02/17","Cordoba","Alcorcon",1,0,"H",0,0,"D"
"1049","SP2","201617","25/02/17","Elche","Huesca",1,1,"D",0,1,"A"
"1050","SP2","201617","25/02/17","Getafe","Vallecano",1,0,"H",0,0,"D"
"1051","SP2","201617","25/02/17","Mallorca","Tenerife",1,4,"A",1,0,"H"
"1052","SP2","201617","25/02/17","Mirandes","Girona",0,2,"A",0,0,"D"
"1053","SP2","201617","26/02/17","Almeria","UCAM Murcia",2,3,"A",1,1,"D"
"1054","SP2","201617","26/02/17","Numancia","Cadiz",0,3,"A",0,0,"D"
"1055","SP2","201617","26/02/17","Sevilla B","Levante",1,1,"D",0,1,"A"
"1056","SP2","201617","26/02/17","Valladolid","Lugo",1,1,"D",1,1,"D"
"1057","SP2","201617","26/02/17","Zaragoza","Gimnastic",1,2,"A",1,1,"D"
"1058","SP2","201617","03/03/17","Tenerife","Mirandes",1,1,"D",1,1,"D"
"1059","SP2","201617","04/03/17","Alcorcon","Sevilla B",0,0,"D",0,0,"D"
"1060","SP2","201617","04/03/17","Girona","Getafe",5,1,"H",3,0,"H"
"1061","SP2","201617","04/03/17","Oviedo","Cadiz",2,1,"H",1,1,"D"
"1062","SP2","201617","04/03/17","Vallecano","Reus Deportiu",0,0,"D",0,0,"D"
"1063","SP2","201617","05/03/17","Gimnastic","Cordoba",2,1,"H",1,1,"D"
"1064","SP2","201617","05/03/17","Huesca","Valladolid",1,0,"H",0,0,"D"
"1065","SP2","201617","05/03/17","Levante","Elche",2,1,"H",0,1,"A"
"1066","SP2","201617","05/03/17","Lugo","Almeria",1,2,"A",0,1,"A"
"1067","SP2","201617","05/03/17","UCAM Murcia","Mallorca",1,1,"D",0,1,"A"
"1068","SP2","201617","05/03/17","Zaragoza","Numancia",3,0,"H",2,0,"H"
"1069","SP2","201617","10/03/17","Elche","Alcorcon",0,0,"D",0,0,"D"
"1070","SP2","201617","11/03/17","Cordoba","Zaragoza",2,1,"H",0,1,"A"
"1071","SP2","201617","11/03/17","Mallorca","Lugo",1,1,"D",0,1,"A"
"1072","SP2","201617","11/03/17","Mirandes","UCAM Murcia",1,1,"D",0,0,"D"
"1073","SP2","201617","11/03/17","Numancia","Oviedo",0,0,"D",0,0,"D"
"1074","SP2","201617","11/03/17","Valladolid","Levante",0,4,"A",0,2,"A"
"1075","SP2","201617","12/03/17","Almeria","Huesca",0,0,"D",0,0,"D"
"1076","SP2","201617","12/03/17","Cadiz","Vallecano",1,0,"H",1,0,"H"
"1077","SP2","201617","12/03/17","Getafe","Tenerife",2,2,"D",1,0,"H"
"1078","SP2","201617","12/03/17","Reus Deportiu","Girona",1,2,"A",0,0,"D"
"1079","SP2","201617","12/03/17","Sevilla B","Gimnastic",2,2,"D",0,1,"A"
"1080","SP2","201617","17/03/17","Gimnastic","Elche",1,3,"A",0,3,"A"
"1081","SP2","201617","18/03/17","Cordoba","Numancia",0,0,"D",0,0,"D"
"1082","SP2","201617","18/03/17","Huesca","Mallorca",2,1,"H",0,0,"D"
"1083","SP2","201617","18/03/17","Lugo","Mirandes",2,1,"H",0,0,"D"
"1084","SP2","201617","18/03/17","UCAM Murcia","Getafe",2,0,"H",2,0,"H"
"1085","SP2","201617","18/03/17","Zaragoza","Sevilla B",1,2,"A",0,1,"A"
"1086","SP2","201617","19/03/17","Alcorcon","Valladolid",1,2,"A",1,2,"A"
"1087","SP2","201617","19/03/17","Girona","Cadiz",1,2,"A",0,2,"A"
"1088","SP2","201617","19/03/17","Levante","Almeria",1,0,"H",1,0,"H"
"1089","SP2","201617","19/03/17","Tenerife","Reus Deportiu",0,1,"A",0,1,"A"
"1090","SP2","201617","19/03/17","Vallecano","Oviedo",2,0,"H",1,0,"H"
"1091","SP2","201617","25/03/17","Almeria","Alcorcon",3,1,"H",1,0,"H"
"1092","SP2","201617","25/03/17","Mallorca","Levante",1,1,"D",0,1,"A"
"1093","SP2","201617","25/03/17","Numancia","Vallecano",0,0,"D",0,0,"D"
"1094","SP2","201617","25/03/17","Oviedo","Girona",2,0,"H",0,0,"D"
"1095","SP2","201617","25/03/17","Valladolid","Gimnastic",1,2,"A",0,1,"A"
"1096","SP2","201617","26/03/17","Cadiz","Tenerife",0,1,"A",0,0,"D"
"1097","SP2","201617","26/03/17","Elche","Zaragoza",0,3,"A",0,3,"A"
"1098","SP2","201617","26/03/17","Getafe","Lugo",2,0,"H",1,0,"H"
"1099","SP2","201617","26/03/17","Mirandes","Huesca",1,3,"A",1,2,"A"
"1100","SP2","201617","26/03/17","Reus Deportiu","UCAM Murcia",0,0,"D",0,0,"D"
"1101","SP2","201617","26/03/17","Sevilla B","Cordoba",1,0,"H",1,0,"H"
"1102","SP2","201617","31/03/17","Alcorcon","Mallorca",1,0,"H",0,0,"D"
"1103","SP2","201617","01/04/17","Girona","Vallecano",1,3,"A",1,2,"A"
"1104","SP2","201617","01/04/17","Huesca","Getafe",0,0,"D",0,0,"D"
"1105","SP2","201617","01/04/17","Levante","Mirandes",2,1,"H",1,0,"H"
"1106","SP2","201617","01/04/17","UCAM Murcia","Cadiz",1,1,"D",1,1,"D"
"1107","SP2","201617","02/04/17","Cordoba","Elche",1,0,"H",0,0,"D"
"1108","SP2","201617","02/04/17","Gimnastic","Almeria",0,1,"A",0,0,"D"
"1109","SP2","201617","02/04/17","Lugo","Reus Deportiu",1,0,"H",0,0,"D"
"1110","SP2","201617","02/04/17","Tenerife","Oviedo",1,0,"H",1,0,"H"
"1111","SP2","201617","02/04/17","Zaragoza","Valladolid",1,1,"D",1,1,"D"
"1112","SP2","201617","03/04/17","Sevilla B","Numancia",1,1,"D",1,1,"D"
"1113","SP2","201617","07/04/17","Mirandes","Alcorcon",2,0,"H",0,0,"D"
"1114","SP2","201617","08/04/17","Cadiz","Lugo",1,1,"D",1,1,"D"
"1115","SP2","201617","08/04/17","Getafe","Levante",2,0,"H",2,0,"H"
"1116","SP2","201617","08/04/17","Mallorca","Gimnastic",0,0,"D",0,0,"D"
"1117","SP2","201617","08/04/17","Vallecano","Tenerife",1,1,"D",1,1,"D"
"1118","SP2","201617","09/04/17","Almeria","Zaragoza",2,2,"D",2,2,"D"
"1119","SP2","201617","09/04/17","Elche","Sevilla B",3,2,"H",1,1,"D"
"1120","SP2","201617","09/04/17","Numancia","Girona",0,2,"A",0,0,"D"
"1121","SP2","201617","09/04/17","Oviedo","UCAM Murcia",2,0,"H",1,0,"H"
"1122","SP2","201617","09/04/17","Reus Deportiu","Huesca",0,1,"A",0,0,"D"
"1123","SP2","201617","09/04/17","Valladolid","Cordoba",2,1,"H",1,0,"H"
"1124","SP2","201617","15/04/17","Elche","Numancia",1,3,"A",0,1,"A"
"1125","SP2","201617","15/04/17","Gimnastic","Mirandes",4,1,"H",1,1,"D"
"1126","SP2","201617","15/04/17","Huesca","Cadiz",1,1,"D",0,0,"D"
"1127","SP2","201617","15/04/17","Tenerife","Girona",3,3,"D",1,2,"A"
"1128","SP2","201617","16/04/17","Alcorcon","Getafe",0,3,"A",0,2,"A"
"1129","SP2","201617","16/04/17","Cordoba","Almeria",1,0,"H",1,0,"H"
"1130","SP2","201617","16/04/17","Lugo","Oviedo",2,1,"H",1,1,"D"
"1131","SP2","201617","16/04/17","Sevilla B","Valladolid",6,2,"H",4,0,"H"
"1132","SP2","201617","16/04/17","UCAM Murcia","Vallecano",0,1,"A",0,1,"A"
"1133","SP2","201617","16/04/17","Zaragoza","Mallorca",1,0,"H",1,0,"H"
"1134","SP2","201617","17/04/17","Levante","Reus Deportiu",0,0,"D",0,0,"D"
"1135","SP2","201617","21/04/17","Oviedo","Huesca",1,1,"D",1,0,"H"
"1136","SP2","201617","22/04/17","Cadiz","Levante",1,1,"D",0,1,"A"
"1137","SP2","201617","22/04/17","Getafe","Gimnastic",1,1,"D",1,0,"H"
"1138","SP2","201617","22/04/17","Girona","UCAM Murcia",1,2,"A",1,1,"D"
"1139","SP2","201617","22/04/17","Valladolid","Elche",2,1,"H",1,1,"D"
"1140","SP2","201617","22/04/17","Vallecano","Lugo",2,0,"H",0,0,"D"
"1141","SP2","201617","23/04/17","Almeria","Sevilla B",2,1,"H",1,0,"H"
"1142","SP2","201617","23/04/17","Mallorca","Cordoba",1,1,"D",1,1,"D"
"1143","SP2","201617","23/04/17","Mirandes","Zaragoza",0,1,"A",0,1,"A"
"1144","SP2","201617","23/04/17","Numancia","Tenerife",1,1,"D",0,0,"D"
"1145","SP2","201617","23/04/17","Reus Deportiu","Alcorcon",0,0,"D",0,0,"D"
"1146","SP2","201617","28/04/17","Elche","Almeria",2,3,"A",0,1,"A"
"1147","SP2","201617","29/04/17","Levante","Oviedo",1,0,"H",0,0,"D"
"1148","SP2","201617","29/04/17","UCAM Murcia","Tenerife",1,0,"H",1,0,"H"
"1149","SP2","201617","29/04/17","Valladolid","Numancia",1,1,"D",0,0,"D"
"1150","SP2","201617","29/04/17","Zaragoza","Getafe",1,2,"A",1,0,"H"
"1151","SP2","201617","30/04/17","Alcorcon","Cadiz",0,2,"A",0,1,"A"
"1152","SP2","201617","30/04/17","Cordoba","Mirandes",1,1,"D",0,0,"D"
"1153","SP2","201617","30/04/17","Lugo","Girona",1,2,"A",0,2,"A"
"1154","SP2","201617","30/04/17","Sevilla B","Mallorca",2,3,"A",0,1,"A"
"1155","SP2","201617","01/05/17","Gimnastic","Reus Deportiu",0,1,"A",0,0,"D"
"1156","SP2","201617","01/05/17","Huesca","Vallecano",2,0,"H",0,0,"D"
"1157","SP2","201617","05/05/17","Oviedo","Alcorcon",0,1,"A",0,0,"D"
"1158","SP2","201617","06/05/17","Girona","Huesca",3,1,"H",2,1,"H"
"1159","SP2","201617","06/05/17","Mallorca","Elche",1,0,"H",0,0,"D"
"1160","SP2","201617","06/05/17","Numancia","UCAM Murcia",1,0,"H",1,0,"H"
"1161","SP2","201617","06/05/17","Vallecano","Levante",2,1,"H",1,1,"D"
"1162","SP2","201617","07/05/17","Almeria","Valladolid",0,3,"A",0,1,"A"
"1163","SP2","201617","07/05/17","Cadiz","Gimnastic",0,0,"D",0,0,"D"
"1164","SP2","201617","07/05/17","Getafe","Cordoba",2,0,"H",1,0,"H"
"1165","SP2","201617","07/05/17","Mirandes","Sevilla B",0,1,"A",0,0,"D"
"1166","SP2","201617","07/05/17","Reus Deportiu","Zaragoza",1,0,"H",1,0,"H"
"1167","SP2","201617","07/05/17","Tenerife","Lugo",2,1,"H",1,0,"H"
"1168","SP2","201617","12/05/17","Sevilla B","Getafe",2,1,"H",1,0,"H"
"1169","SP2","201617","12/05/17","Zaragoza","Cadiz",1,1,"D",1,0,"H"
"1170","SP2","201617","13/05/17","Alcorcon","Vallecano",2,0,"H",0,0,"D"
"1171","SP2","201617","13/05/17","Almeria","Numancia",2,0,"H",2,0,"H"
"1172","SP2","201617","13/05/17","Cordoba","Reus Deportiu",1,0,"H",0,0,"D"
"1173","SP2","201617","13/05/17","Elche","Mirandes",0,1,"A",0,0,"D"
"1174","SP2","201617","13/05/17","Gimnastic","Oviedo",2,2,"D",0,2,"A"
"1175","SP2","201617","13/05/17","Huesca","Tenerife",2,2,"D",0,2,"A"
"1176","SP2","201617","13/05/17","Levante","Girona",2,1,"H",1,0,"H"
"1177","SP2","201617","13/05/17","Valladolid","Mallorca",2,1,"H",1,0,"H"
"1178","SP2","201617","14/05/17","Lugo","UCAM Murcia",0,0,"D",0,0,"D"
"1179","SP2","201617","19/05/17","Getafe","Elche",2,0,"H",1,0,"H"
"1180","SP2","201617","19/05/17","Vallecano","Gimnastic",2,0,"H",0,0,"D"
"1181","SP2","201617","20/05/17","Cadiz","Cordoba",1,1,"D",0,0,"D"
"1182","SP2","201617","20/05/17","Girona","Alcorcon",0,0,"D",0,0,"D"
"1183","SP2","201617","20/05/17","Mallorca","Almeria",1,0,"H",1,0,"H"
"1184","SP2","201617","20/05/17","Oviedo","Zaragoza",0,0,"D",0,0,"D"
"1185","SP2","201617","20/05/17","Reus Deportiu","Sevilla B",2,1,"H",1,0,"H"
"1186","SP2","201617","20/05/17","Tenerife","Levante",0,0,"D",0,0,"D"
"1187","SP2","201617","20/05/17","UCAM Murcia","Huesca",3,1,"H",2,0,"H"
"1188","SP2","201617","21/05/17","Mirandes","Valladolid",2,2,"D",0,2,"A"
"1189","SP2","201617","21/05/17","Numancia","Lugo",0,1,"A",0,0,"D"
"1190","SP2","201617","26/05/17","Levante","UCAM Murcia",3,1,"H",1,1,"D"
"1191","SP2","201617","27/05/17","Almeria","Mirandes",2,0,"H",1,0,"H"
"1192","SP2","201617","27/05/17","Huesca","Lugo",1,0,"H",1,0,"H"
"1193","SP2","201617","27/05/17","Sevilla B","Cadiz",3,3,"D",2,0,"H"
"1194","SP2","201617","27/05/17","Valladolid","Getafe",1,0,"H",0,0,"D"
"1195","SP2","201617","28/05/17","Alcorcon","Tenerife",1,3,"A",0,2,"A"
"1196","SP2","201617","28/05/17","Cordoba","Oviedo",4,2,"H",3,0,"H"
"1197","SP2","201617","28/05/17","Elche","Reus Deportiu",1,1,"D",0,0,"D"
"1198","SP2","201617","28/05/17","Gimnastic","Girona",3,1,"H",0,1,"A"
"1199","SP2","201617","28/05/17","Mallorca","Numancia",0,0,"D",0,0,"D"
"1200","SP2","201617","28/05/17","Zaragoza","Vallecano",1,1,"D",1,0,"H"
"1201","SP2","201617","02/06/17","Lugo","Levante",1,0,"H",0,0,"D"
"1202","SP2","201617","04/06/17","Cadiz","Elche",2,1,"H",0,0,"D"
"1203","SP2","201617","04/06/17","Getafe","Almeria",4,0,"H",2,0,"H"
"1204","SP2","201617","04/06/17","Girona","Zaragoza",0,0,"D",0,0,"D"
"1205","SP2","201617","04/06/17","Huesca","Numancia",0,0,"D",0,0,"D"
"1206","SP2","201617","04/06/17","Mirandes","Mallorca",2,2,"D",2,1,"H"
"1207","SP2","201617","04/06/17","Oviedo","Sevilla B",1,0,"H",1,0,"H"
"1208","SP2","201617","04/06/17","Reus Deportiu","Valladolid",2,0,"H",2,0,"H"
"1209","SP2","201617","04/06/17","Tenerife","Gimnastic",0,1,"A",0,0,"D"
"1210","SP2","201617","04/06/17","UCAM Murcia","Alcorcon",0,1,"A",0,1,"A"
"1211","SP2","201617","04/06/17","Vallecano","Cordoba",1,2,"A",1,1,"D"
"1212","SP2","201617","09/06/17","Sevilla B","Vallecano",1,2,"A",0,1,"A"
"1213","SP2","201617","10/06/17","Alcorcon","Lugo",3,0,"H",1,0,"H"
"1214","SP2","201617","10/06/17","Almeria","Reus Deportiu",1,0,"H",1,0,"H"
"1215","SP2","201617","10/06/17","Cordoba","Girona",2,1,"H",0,0,"D"
"1216","SP2","201617","10/06/17","Elche","Oviedo",0,2,"A",0,0,"D"
"1217","SP2","201617","10/06/17","Gimnastic","UCAM Murcia",1,0,"H",0,0,"D"
"1218","SP2","201617","10/06/17","Levante","Huesca",1,2,"A",0,0,"D"
"1219","SP2","201617","10/06/17","Mallorca","Getafe",3,3,"D",1,1,"D"
"1220","SP2","201617","10/06/17","Valladolid","Cadiz",1,0,"H",0,0,"D"
"1221","SP2","201617","10/06/17","Zaragoza","Tenerife",1,2,"A",0,1,"A"
"1222","SP2","201617","11/06/17","Numancia","Mirandes",0,2,"A",0,0,"D"
"1223","SP2","201516","22/08/15","Alcorcon","Mallorca",2,0,"H",1,0,"H"
"1224","SP2","201516","22/08/15","Cordoba","Valladolid",1,0,"H",0,0,"D"
"1225","SP2","201516","22/08/15","Huesca","Alaves",2,3,"A",0,1,"A"
"1226","SP2","201516","22/08/15","Llagostera","Osasuna",0,2,"A",0,0,"D"
"1227","SP2","201516","23/08/15","Almeria","Leganes",3,2,"H",3,0,"H"
"1228","SP2","201516","23/08/15","Gimnastic","Albacete",2,2,"D",0,0,"D"
"1229","SP2","201516","23/08/15","Mirandes","Zaragoza",1,1,"D",0,0,"D"
"1230","SP2","201516","23/08/15","Numancia","Tenerife",6,3,"H",1,2,"A"
"1231","SP2","201516","23/08/15","Oviedo","Lugo",2,2,"D",1,1,"D"
"1232","SP2","201516","23/08/15","Ponferradina","Elche",2,0,"H",0,0,"D"
"1233","SP2","201516","24/08/15","Ath Bilbao B","Girona",0,1,"A",0,0,"D"
"1234","SP2","201516","29/08/15","Albacete","Huesca",1,1,"D",1,1,"D"
"1235","SP2","201516","29/08/15","Girona","Numancia",2,3,"A",1,1,"D"
"1236","SP2","201516","29/08/15","Leganes","Cordoba",3,1,"H",2,0,"H"
"1237","SP2","201516","29/08/15","Lugo","Llagostera",1,0,"H",0,0,"D"
"1238","SP2","201516","29/08/15","Zaragoza","Almeria",3,2,"H",1,1,"D"
"1239","SP2","201516","30/08/15","Alaves","Oviedo",2,0,"H",2,0,"H"
"1240","SP2","201516","30/08/15","Elche","Ath Bilbao B",2,1,"H",0,0,"D"
"1241","SP2","201516","30/08/15","Mallorca","Ponferradina",1,0,"H",1,0,"H"
"1242","SP2","201516","30/08/15","Osasuna","Mirandes",1,0,"H",0,0,"D"
"1243","SP2","201516","30/08/15","Tenerife","Gimnastic",1,2,"A",0,0,"D"
"1244","SP2","201516","30/08/15","Valladolid","Alcorcon",2,0,"H",0,0,"D"
"1245","SP2","201516","05/09/15","Gimnastic","Girona",1,0,"H",0,0,"D"
"1246","SP2","201516","05/09/15","Huesca","Tenerife",1,1,"D",1,1,"D"
"1247","SP2","201516","05/09/15","Mirandes","Lugo",1,1,"D",0,1,"A"
"1248","SP2","201516","05/09/15","Numancia","Elche",0,0,"D",0,0,"D"
"1249","SP2","201516","06/09/15","Almeria","Osasuna",2,1,"H",0,1,"A"
"1250","SP2","201516","06/09/15","Ath Bilbao B","Mallorca",3,1,"H",1,1,"D"
"1251","SP2","201516","06/09/15","Cordoba","Alcorcon",1,3,"A",1,1,"D"
"1252","SP2","201516","06/09/15","Leganes","Zaragoza",1,1,"D",1,0,"H"
"1253","SP2","201516","06/09/15","Llagostera","Alaves",3,0,"H",1,0,"H"
"1254","SP2","201516","06/09/15","Oviedo","Albacete",3,1,"H",2,1,"H"
"1255","SP2","201516","06/09/15","Ponferradina","Valladolid",3,0,"H",1,0,"H"
"1256","SP2","201516","12/09/15","Alaves","Mirandes",2,3,"A",0,2,"A"
"1257","SP2","201516","12/09/15","Elche","Gimnastic",1,0,"H",1,0,"H"
"1258","SP2","201516","12/09/15","Osasuna","Leganes",2,1,"H",1,0,"H"
"1259","SP2","201516","12/09/15","Valladolid","Ath Bilbao B",1,0,"H",1,0,"H"
"1260","SP2","201516","12/09/15","Zaragoza","Cordoba",0,1,"A",0,1,"A"
"1261","SP2","201516","13/09/15","Albacete","Llagostera",1,0,"H",1,0,"H"
"1262","SP2","201516","13/09/15","Alcorcon","Ponferradina",1,0,"H",0,0,"D"
"1263","SP2","201516","13/09/15","Girona","Huesca",0,0,"D",0,0,"D"
"1264","SP2","201516","13/09/15","Lugo","Almeria",1,0,"H",0,0,"D"
"1265","SP2","201516","13/09/15","Mallorca","Numancia",0,0,"D",0,0,"D"
"1266","SP2","201516","13/09/15","Tenerife","Oviedo",0,2,"A",0,1,"A"
"1267","SP2","201516","19/09/15","Ath Bilbao B","Alcorcon",1,0,"H",0,0,"D"
"1268","SP2","201516","19/09/15","Leganes","Lugo",0,0,"D",0,0,"D"
"1269","SP2","201516","19/09/15","Llagostera","Tenerife",0,2,"A",0,0,"D"
"1270","SP2","201516","19/09/15","Mirandes","Albacete",1,1,"D",1,0,"H"
"1271","SP2","201516","19/09/15","Oviedo","Girona",1,2,"A",1,1,"D"
"1272","SP2","201516","20/09/15","Almeria","Alaves",0,2,"A",0,1,"A"
"1273","SP2","201516","20/09/15","Cordoba","Ponferradina",1,0,"H",1,0,"H"
"1274","SP2","201516","20/09/15","Gimnastic","Mallorca",1,0,"H",1,0,"H"
"1275","SP2","201516","20/09/15","Huesca","Elche",1,3,"A",0,1,"A"
"1276","SP2","201516","20/09/15","Numancia","Valladolid",2,2,"D",0,1,"A"
"1277","SP2","201516","20/09/15","Zaragoza","Osasuna",0,1,"A",0,1,"A"
"1278","SP2","201516","26/09/15","Alcorcon","Numancia",1,1,"D",1,1,"D"
"1279","SP2","201516","26/09/15","Lugo","Zaragoza",0,0,"D",0,0,"D"
"1280","SP2","201516","26/09/15","Mallorca","Huesca",0,1,"A",0,0,"D"
"1281","SP2","201516","26/09/15","Osasuna","Cordoba",0,0,"D",0,0,"D"
"1282","SP2","201516","26/09/15","Ponferradina","Ath Bilbao B",1,0,"H",0,0,"D"
"1283","SP2","201516","27/09/15","Alaves","Leganes",0,0,"D",0,0,"D"
"1284","SP2","201516","27/09/15","Albacete","Almeria",3,0,"H",2,0,"H"
"1285","SP2","201516","27/09/15","Elche","Oviedo",1,1,"D",1,0,"H"
"1286","SP2","201516","27/09/15","Girona","Llagostera",2,2,"D",1,0,"H"
"1287","SP2","201516","27/09/15","Tenerife","Mirandes",3,0,"H",1,0,"H"
"1288","SP2","201516","27/09/15","Valladolid","Gimnastic",0,0,"D",0,0,"D"
"1289","SP2","201516","03/10/15","Almeria","Tenerife",2,2,"D",0,1,"A"
"1290","SP2","201516","03/10/15","Cordoba","Ath Bilbao B",1,0,"H",1,0,"H"
"1291","SP2","201516","03/10/15","Gimnastic","Alcorcon",0,2,"A",0,0,"D"
"1292","SP2","201516","03/10/15","Numancia","Ponferradina",1,0,"H",1,0,"H"
"1293","SP2","201516","03/10/15","Zaragoza","Alaves",1,0,"H",1,0,"H"
"1294","SP2","201516","04/10/15","Huesca","Valladolid",1,1,"D",0,1,"A"
"1295","SP2","201516","04/10/15","Leganes","Albacete",3,2,"H",0,1,"A"
